id,loan_amnt,term,int_rate,grade,annual_inc,loan_status,purpose,dti,pub_rec,revol_util
2224,2400, 36 months,12.42,B,45000,0,moving,16.4,0,23.5
2225,28100, 60 months,14.65,C,60000,0,debt_consolidation,24.16,0,62.8
2226,4500, 36 months,6.62,A,72000,0,credit_card,15.77,0,75.1
2227,4800, 36 months,10.65,B,26000,0,credit_card,11.82,0,70.1
2228,18000, 36 months,10.65,B,77000,0,debt_consolidation,10.64,0,61.6
2229,25000, 36 months,7.51,A,56900,0,debt_consolidation,15.48,0,71.3
2230,18000, 36 months,7.9,A,140000,0,debt_consolidation,2.69,0,81.1
2231,6000, 36 months,15.96,C,72000,0,credit_card,4.15,0,82.6
2232,27000, 36 months,13.49,C,83000,0,debt_consolidation,19.59,0,92.3
2233,3000, 36 months,9.91,B,45600,0,major_purchase,8,0,52.4
2234,10000, 36 months,10.65,B,68000,0,debt_consolidation,24.19,0,55.5
2235,10125, 36 months,14.65,C,70000,0,debt_consolidation,8.13,0,69.7
2236,8000, 36 months,12.42,B,47000,0,debt_consolidation,24.92,0,89.1
2237,10000, 36 months,9.91,B,45000,0,debt_consolidation,7.63,0,61.6
2238,21600, 60 months,21.67,F,82900,0,home_improvement,12.49,0,93
2239,12000, 36 months,10.65,B,110000,0,debt_consolidation,11.88,0,88.4
2240,6000, 36 months,15.27,C,49000,0,debt_consolidation,23.29,0,72.8
2241,14000, 36 months,16.29,D,70000,0,credit_card,12.26,0,95.7
2242,8000, 36 months,14.27,C,50000,0,credit_card,19.34,0,80.3
2243,8000, 36 months,12.69,B,38000,0,debt_consolidation,10.55,0,36.6
2244,21000, 36 months,8.9,A,125000,0,small_business,2.94,0,6.5
2245,22000, 60 months,11.71,B,70000,1,debt_consolidation,18.45,0,0
2246,6000, 36 months,15.96,C,28800,0,house,18.25,0,57.4
2247,15000, 36 months,17.58,D,130000,0,debt_consolidation,6.91,0,71.9
2248,5200, 36 months,11.71,B,54000,0,debt_consolidation,5.58,0,52.9
2249,17500, 36 months,7.9,A,40000,0,credit_card,11.43,0,62.9
2250,6400, 36 months,11.71,B,50000,0,debt_consolidation,15.84,0,71.7
2251,3825, 36 months,10.65,B,22000,0,debt_consolidation,9.65,0,89.4
2252,21000, 36 months,7.9,A,60000,0,debt_consolidation,13.6,0,42.7
2253,14000, 36 months,12.42,B,72000,0,credit_card,19.8,0,74.6
2254,18950, 36 months,10.65,B,50000,0,other,18.94,0,70.1
2255,3000, 36 months,9.91,B,40000,0,home_improvement,8.19,0,4.3
2256,2400, 36 months,12.69,B,48000,1,vacation,15.28,0,56.7
2257,6000, 36 months,12.69,B,75000,0,other,18.06,0,66.6
2258,16000, 60 months,18.64,E,115000,0,debt_consolidation,10.77,1,76.1
2259,18000, 36 months,12.42,B,90000,0,credit_card,7.4,0,69.9
2260,10000, 36 months,16.29,D,25000,0,credit_card,14.11,0,96.2
2261,2125, 36 months,15.27,C,35000,0,debt_consolidation,14.95,0,95
2262,7500, 36 months,7.9,A,34000,1,debt_consolidation,29.29,0,60
2263,10000, 36 months,6.62,A,80000,0,small_business,2.59,0,7.4
2264,16000, 36 months,9.91,B,40000,0,credit_card,14.46,0,70
2265,20000, 36 months,7.9,A,60000,0,small_business,21.42,0,46.4
2266,3600, 36 months,14.27,C,106000,0,debt_consolidation,2.89,0,68.1
2267,20000, 60 months,18.25,D,99996,0,debt_consolidation,0.07,0,6.1
2268,8000, 36 months,11.71,B,25000,0,credit_card,15.74,0,78.7
2269,4000, 36 months,8.9,A,15456,0,credit_card,19.18,0,85.4
2270,18800, 60 months,18.25,D,46000,1,credit_card,16.15,0,97.9
2271,14000, 36 months,12.42,B,84000,0,credit_card,14.57,0,78.6
2272,16775, 36 months,14.27,C,140000,0,credit_card,12.42,0,53
2273,6325, 36 months,8.9,A,25000,0,credit_card,22.94,0,70.6
2274,13225, 36 months,13.49,C,35000,0,debt_consolidation,22.53,0,62.8
2275,10000, 36 months,14.65,C,31000,0,debt_consolidation,12.08,0,62.7
2276,13500, 36 months,8.9,A,100000,0,debt_consolidation,3.16,1,49.5
2277,12000, 60 months,12.69,B,60000,0,debt_consolidation,17.62,0,69.3
2278,15000, 60 months,7.9,A,45000,0,debt_consolidation,7.39,0,19.2
2279,20200, 60 months,21.28,F,59670,1,debt_consolidation,16.87,0,78.2
2280,20000, 36 months,14.27,C,95000,1,debt_consolidation,14.69,0,78.8
2281,12000, 36 months,13.49,C,112000,0,moving,20.56,0,71.8
2282,10600, 60 months,6,C,54000,0,credit_card,28.78,0,56.4
2283,13475, 36 months,10.65,B,35000,0,debt_consolidation,22.83,0,62
2284,4000, 36 months,9.91,B,48000,0,credit_card,21.02,0,82.2
2285,7500, 36 months,16.29,D,67000,1,home_improvement,16.67,0,80.3
2286,21000, 60 months,19.42,E,42000,1,small_business,11.26,0,72.2
2287,9600, 60 months,17.27,D,40000,0,credit_card,12.9,0,60.9
2288,10000, 36 months,7.51,A,75000,0,debt_consolidation,26.34,0,64.1
2289,3725, 36 months,12.69,B,27302.4,0,debt_consolidation,18.72,0,78.2
2290,19425, 60 months,20.89,F,46500,1,debt_consolidation,21.19,0,70.2
2291,25900, 60 months,16.77,D,62000,0,credit_card,22.94,0,74.9
2292,30000, 60 months,21.67,F,100000,1,debt_consolidation,1.19,1,89.1
2293,13000, 60 months,19.42,E,37500,0,debt_consolidation,9.82,0,89.9
2294,15600, 60 months,14.65,C,48575,1,debt_consolidation,22.33,0,56.8
2295,20000, 36 months,12.69,B,64049,0,debt_consolidation,19.3,0,69.4
2296,10000, 36 months,9.91,B,107000,0,debt_consolidation,8.22,0,49.7
2297,8000, 36 months,14.65,C,72000,1,debt_consolidation,22.28,0,85.8
2298,12000, 60 months,11.71,B,25000,0,debt_consolidation,13.49,0,50.8
2299,12000, 36 months,9.91,B,97000,0,debt_consolidation,6.05,0,76.7
2300,4000, 36 months,12.42,B,42000,0,credit_card,11.37,0,37.6
2301,9750, 60 months,20.3,E,60000,0,debt_consolidation,15.94,0,96.8
2302,24000, 36 months,7.51,A,86000,0,debt_consolidation,3.46,0,1.5
2303,3125, 60 months,16.77,D,135000,0,credit_card,9.56,0,93.1
2304,12000, 36 months,11.71,B,140000,0,wedding,11.86,0,75.5
2305,17500, 36 months,8.9,A,84000,0,debt_consolidation,7.01,0,55.9
2306,6000, 36 months,11.71,B,90000,0,debt_consolidation,13.21,0,59.2
2307,28000, 60 months,18.64,E,129000,0,credit_card,23.15,0,78.3
2308,23800, 36 months,12.42,B,47600,0,debt_consolidation,13.54,0,49.6
2309,17000, 36 months,6.03,A,50000,0,debt_consolidation,15.58,0,16.3
2310,18000, 60 months,15.27,C,50000,1,credit_card,22.08,0,71.3
2311,13500, 60 months,12.42,B,57840,0,house,9.05,0,48.2
2312,24000, 36 months,9.91,B,75000,0,credit_card,14.88,0,61.1
2313,3600, 36 months,7.51,A,85000,0,debt_consolidation,9.54,0,38.4
2314,15000, 36 months,16.29,D,50000,0,other,20.88,1,59.9
2315,1000, 36 months,13.49,C,53200,0,other,23.89,0,77.2
2316,30000, 60 months,23.52,G,110000,1,debt_consolidation,8.54,0,91.7
2317,3600, 36 months,13.49,C,36000,0,credit_card,22.97,0,58.4
2318,15500, 60 months,10.65,B,56510,0,debt_consolidation,8.92,0,19.6
2319,14000, 36 months,17.58,D,40000,0,credit_card,13.65,0,61
2320,6400, 36 months,13.49,C,29000,0,credit_card,8.48,0,81.9
2321,3600, 36 months,6.62,A,45000,0,debt_consolidation,10.11,0,8.6
2322,14000, 36 months,6.62,A,115000,0,major_purchase,1.19,0,9
2323,4025, 36 months,9.91,B,25000,0,small_business,16.99,0,79.9
2324,2600, 36 months,12.69,B,9600,0,debt_consolidation,1.25,0,2.3
2325,16500, 36 months,8.9,A,32968,0,debt_consolidation,12.3,0,63.3
2326,15000, 60 months,13.49,C,96000,0,debt_consolidation,13.21,0,55.9
2327,8875, 36 months,8.9,A,23000,1,debt_consolidation,18.16,0,60.1
2328,30000, 60 months,18.64,E,61000,1,debt_consolidation,23,0,60.1
2329,23000, 60 months,20.3,E,120000,0,debt_consolidation,8.35,0,52.9
2330,11100, 36 months,16.77,D,55000,0,debt_consolidation,14.55,0,72
2331,12000, 36 months,9.91,B,40000,0,debt_consolidation,13.59,0,62.6
2332,8900, 60 months,18.64,E,77000,1,debt_consolidation,11.89,0,80.4
2333,3000, 36 months,7.51,A,15000,0,other,17.68,0,0
2334,5600, 36 months,7.9,A,32000,0,renewable_energy,2.93,0,24.5
2335,12000, 60 months,17.27,D,43000,0,debt_consolidation,23.33,0,64.3
2336,12000, 36 months,11.71,B,60000,0,credit_card,21.92,0,84.6
2337,25000, 60 months,15.96,C,113000,0,debt_consolidation,13.36,0,94.2
2338,12000, 36 months,9.91,B,87000,1,debt_consolidation,8.97,0,66.5
2339,10000, 36 months,12.69,B,62000,1,small_business,10.35,1,65.5
2340,21600, 60 months,20.3,E,72800,0,debt_consolidation,13.37,0,74.5
2341,6000, 36 months,9.91,B,62000,0,debt_consolidation,22.99,0,67.3
2342,14400, 60 months,20.3,E,77500,0,debt_consolidation,14.2,0,95
2343,10500, 36 months,12.69,B,75600,0,debt_consolidation,10.76,0,63.2
2344,9000, 36 months,11.71,B,51000,1,debt_consolidation,19.22,0,63.3
2345,10900, 36 months,12.42,B,55000,0,debt_consolidation,8.05,0,73.3
2346,17600, 36 months,12.42,B,140000,0,credit_card,22.35,0,52.3
2347,1800, 36 months,13.49,C,40000,1,other,10.56,0,63.7
2348,14000, 60 months,18.64,E,63000,1,small_business,23.35,1,51.2
2349,6000, 36 months,7.9,A,46443.36,0,debt_consolidation,27.78,0,39.3
2350,6500, 36 months,6.03,A,61650,0,other,2.94,0,16.8
2351,10000, 36 months,16.29,D,45500,0,credit_card,13.58,0,89.6
2352,8000, 36 months,9.91,B,35000,0,debt_consolidation,18.24,0,63.2
2353,2800, 36 months,16.29,D,43200,1,other,3.94,0,67.7
2354,12000, 60 months,11.71,B,125000,0,home_improvement,8.59,1,38.7
2355,8000, 36 months,13.49,C,23000,1,debt_consolidation,7.62,0,94.6
2356,6100, 36 months,18.64,E,70000,1,debt_consolidation,12.67,0,77.6
2357,17000, 36 months,15.96,C,60000,0,debt_consolidation,15.24,0,95.7
2358,16000, 60 months,15.96,C,64000,0,debt_consolidation,16.13,0,59.8
2359,1500, 36 months,6.03,A,24000,0,other,22.05,0,35.5
2360,6500, 36 months,7.51,A,80000,0,debt_consolidation,9.67,0,36.2
2361,5500, 60 months,14.65,C,107000,0,small_business,8.89,0,89.3
2362,11000, 36 months,16.29,D,52000,0,debt_consolidation,19.09,0,72.9
2363,3000, 36 months,9.91,B,83000,0,debt_consolidation,7.19,0,51.3
2364,12000, 60 months,14.65,C,43700,0,debt_consolidation,18.67,0,52.4
2365,29700, 60 months,11.71,B,57000,0,vacation,16.04,0,43.6
2366,6500, 36 months,7.51,A,28000,0,debt_consolidation,7.5,0,57.1
2367,2800, 36 months,6.03,A,55000,0,major_purchase,15.23,0,11.3
2368,10000, 36 months,6.03,A,50000,0,moving,4.97,0,6.6
2369,30000, 60 months,20.3,E,82000,0,debt_consolidation,13.96,0,63.1
2370,8000, 36 months,6.62,A,50000,0,debt_consolidation,5.83,0,46.9
2371,12000, 60 months,18.64,E,61234,1,debt_consolidation,13.91,0,64.1
2372,9000, 36 months,7.51,A,57240,0,debt_consolidation,21.11,0,16.9
2373,7925, 36 months,15.27,C,30000,0,credit_card,23.6,0,36.9
2374,18000, 60 months,14.27,C,36000,1,debt_consolidation,13.67,0,39
2375,15000, 60 months,15.27,C,85000,0,debt_consolidation,15.2,0,59.2
2376,15000, 60 months,17.58,D,63200,0,debt_consolidation,23.32,0,71.4
2377,12000, 36 months,6.62,A,105000,0,credit_card,17.83,0,69.4
2378,15000, 36 months,14.65,C,70000,0,debt_consolidation,9.98,0,74.7
2379,6400, 36 months,11.71,B,62502,0,credit_card,19.78,0,70
2380,4000, 36 months,6.03,A,115000,0,car,2.71,0,18.9
2381,14950, 36 months,9.91,B,75000,0,credit_card,19.78,0,65.2
2382,16000, 36 months,7.9,A,53000,0,debt_consolidation,18.68,0,27.5
2383,2500, 36 months,12.69,B,60000,0,other,17.74,0,17.1
2384,12000, 60 months,14.65,C,40000,0,credit_card,12.78,0,54
2385,15000, 36 months,12.69,B,73000,0,debt_consolidation,15.45,0,92.3
2386,1000, 36 months,14.65,C,56000,0,debt_consolidation,16.66,0,88.1
2387,1200, 36 months,13.49,C,110000,0,car,12.38,0,92.3
2388,16000, 36 months,19.91,E,45000,0,credit_card,4.69,0,95.5
2389,4000, 36 months,11.71,B,40452,0,debt_consolidation,9.02,0,69.5
2390,9450, 60 months,22.06,F,70000,0,small_business,16.51,0,54.9
2391,17000, 36 months,13.49,C,43200,0,other,13.47,0,42.6
2392,13600, 60 months,18.64,E,67816,0,credit_card,12.85,0,61.4
2393,7200, 36 months,11.71,B,26453,1,debt_consolidation,21.55,0,82.7
2394,17475, 36 months,9.91,B,40000,0,credit_card,17.76,0,66.9
2395,16000, 36 months,12.42,B,75000,0,debt_consolidation,14.67,0,58.5
2396,15000, 36 months,14.27,C,75000,0,debt_consolidation,18.13,0,80.8
2397,12000, 36 months,11.71,B,55200,0,debt_consolidation,7.63,0,65.7
2398,12400, 36 months,7.51,A,36800,0,debt_consolidation,5.84,0,46.8
2399,2500, 36 months,11.71,B,61440,0,other,18.34,0,82.5
2400,7200, 36 months,7.9,A,41196,0,other,15.96,0,32
2401,6000, 36 months,10.65,B,50000,0,debt_consolidation,24.79,0,77.7
2402,10000, 36 months,11.71,B,33200,0,debt_consolidation,6.43,0,63.3
2403,15000, 36 months,8.9,A,95000,1,debt_consolidation,16.79,0,23.4
2404,20000, 36 months,16.77,D,82500,0,debt_consolidation,19.58,0,76.2
2405,4000, 36 months,6.03,A,87000,0,home_improvement,3.37,0,0.4
2406,14400, 60 months,12.42,B,100000,0,credit_card,9.89,0,58.8
2407,12800, 60 months,14.65,C,39000,1,credit_card,23.48,0,83.1
2408,12800, 60 months,18.25,D,45000,0,debt_consolidation,20.4,0,61.6
2409,12000, 60 months,17.27,D,34200,1,debt_consolidation,18.07,0,28.1
2410,10625, 36 months,14.27,C,51000,1,debt_consolidation,12.54,0,83.9
2411,7500, 36 months,7.9,A,60000,1,debt_consolidation,12.32,0,63.5
2412,14750, 60 months,13.49,C,64500,0,debt_consolidation,24.76,0,67.2
2413,17500, 36 months,11.71,B,95950,0,debt_consolidation,6.25,0,70.8
2414,7000, 36 months,12.42,B,24000,0,credit_card,19.6,0,62.9
2415,6625, 36 months,6.62,A,30000,0,debt_consolidation,19.96,0,80.8
2416,12000, 60 months,17.58,D,25000,1,debt_consolidation,11.9,0,97.5
2417,7000, 36 months,7.9,A,48226,0,credit_card,20.5,0,80.5
2418,7000, 36 months,11.71,B,65000,0,credit_card,12.7,0,78.2
2419,1000, 36 months,15.27,C,38000,0,moving,23.75,0,95.3
2420,16000, 36 months,12.69,B,34320,0,debt_consolidation,17.31,0,74.3
2421,10000, 36 months,16.77,D,52000,0,debt_consolidation,19.13,0,35.5
2422,25000, 60 months,12.69,B,80000,0,debt_consolidation,19.38,0,34
2423,3100, 36 months,11.71,B,55000,0,debt_consolidation,14.47,0,21.7
2424,2500, 36 months,6.03,A,48000,0,car,7.75,0,24.8
2425,9000, 36 months,13.49,C,70000,0,credit_card,20.62,1,83.6
2426,1600, 36 months,16.29,D,26000,0,other,17.58,0,74.9
2427,10800, 36 months,14.65,C,115000,0,debt_consolidation,7.89,0,64.9
2428,8000, 36 months,13.49,C,98000,0,credit_card,9.55,0,81.3
2429,12000, 60 months,19.42,E,37000,0,debt_consolidation,19.52,1,54.1
2430,5000, 36 months,6.03,A,40000,0,other,1.8,0,7.9
2431,6000, 36 months,9.91,B,63000,0,credit_card,21.07,0,85
2432,8600, 36 months,10.65,B,40000,0,credit_card,16.05,0,74.8
2433,9450, 36 months,16.29,D,29000,0,credit_card,15.97,0,73.4
2434,5200, 36 months,12.42,B,36850,0,debt_consolidation,12.11,0,79.1
2435,8500, 36 months,15.27,C,53208,0,car,18.65,0,59
2436,27000, 60 months,19.91,E,98000,1,debt_consolidation,8.99,0,3.5
2437,3200, 36 months,13.49,C,38400,0,debt_consolidation,12.56,1,62.6
2438,17050, 36 months,14.27,C,40800,0,credit_card,20.38,0,91
2439,18000, 60 months,13.49,C,65000,0,debt_consolidation,8.79,0,84.3
2440,6200, 36 months,12.69,B,40000,0,debt_consolidation,13.91,0,73.4
2441,8000, 36 months,19.42,E,50000,0,home_improvement,17.54,1,99.8
2442,12000, 36 months,13.49,C,47000,0,debt_consolidation,12.87,0,74.3
2443,3000, 36 months,6.62,A,22800,0,medical,24.95,0,35
2444,10000, 36 months,15.96,C,80000,1,home_improvement,24.22,0,89.5
2445,8000, 36 months,14.65,C,30188.4,0,debt_consolidation,24.49,0,44.2
2446,14000, 36 months,9.91,B,103000,0,home_improvement,12.97,0,68.3
2447,22000, 60 months,16.77,D,57000,0,debt_consolidation,21.81,0,59.1
2448,16000, 36 months,14.27,C,85000,0,debt_consolidation,16.09,0,79.5
2449,4500, 36 months,10.65,B,64800,0,car,8.26,0,94.5
2450,8000, 36 months,6.62,A,70000,0,home_improvement,7.77,0,0
2451,15000, 36 months,14.27,C,31200,0,debt_consolidation,5.54,0,23.1
2452,16000, 36 months,6.03,A,35000,0,debt_consolidation,23.52,0,8.9
2453,17000, 36 months,9.91,B,65000,0,debt_consolidation,19.99,0,63.2
2454,15000, 60 months,15.27,C,64000,0,debt_consolidation,19.69,0,70.4
2455,5600, 36 months,7.9,A,36000,0,debt_consolidation,12.32,0,40.6
2456,9000, 36 months,15.96,C,54000,0,debt_consolidation,8.27,0,95.9
2457,9000, 36 months,12.42,B,48000,0,credit_card,18.73,0,78.2
2458,8800, 36 months,11.71,B,42000,0,debt_consolidation,19.6,0,67.8
2459,8000, 36 months,18.25,D,45000,0,debt_consolidation,6.27,0,96.7
2460,10000, 36 months,11.71,B,38000,0,credit_card,19.48,0,88.2
2461,12000, 60 months,8.9,A,39996,1,debt_consolidation,5.52,0,66.8
2462,5000, 36 months,10.65,B,36000,0,debt_consolidation,16.6,1,0.9
2463,16000, 36 months,17.27,D,74999,0,credit_card,19.36,0,92.8
2464,1925, 36 months,9.91,B,69600,0,other,4.79,1,24.3
2465,15000, 36 months,7.51,A,65004,0,other,0,0,0
2466,5200, 36 months,13.49,C,45000,0,wedding,16.77,0,72.2
2467,16000, 36 months,15.27,C,110000,0,credit_card,6.59,0,44.4
2468,2700, 36 months,12.69,B,15000,0,debt_consolidation,20.64,0,95.8
2469,4500, 36 months,11.71,B,40000,1,debt_consolidation,15.87,0,78.6
2470,2100, 36 months,6.03,A,40000,0,renewable_energy,1.2,0,41.3
2471,1000, 36 months,12.69,B,70000,0,other,17.13,1,87.5
2472,4000, 60 months,20.3,E,55000,0,home_improvement,4.67,0,60.7
2473,13000, 36 months,7.9,A,42000,0,debt_consolidation,28.31,0,54.6
2474,3000, 36 months,8.9,A,43200,0,major_purchase,17.78,0,74.1
2475,20000, 60 months,12.69,B,85000,0,debt_consolidation,5.9,0,32.4
2476,4900, 36 months,6.03,A,42000,0,car,12.49,0,6.5
2477,12000, 60 months,17.58,D,75000,1,debt_consolidation,19.41,0,56
2478,7000, 36 months,15.96,C,39000,0,debt_consolidation,11.94,1,72.4
2479,3600, 36 months,11.71,B,52000,0,debt_consolidation,18.07,0,55.8
2480,6000, 36 months,15.27,C,20400,0,home_improvement,1.82,0,9.8
2481,7000, 36 months,9.91,B,37440,0,debt_consolidation,19.42,0,84.1
2482,7000, 36 months,7.9,A,39000,1,credit_card,15.48,0,26.5
2483,10500, 36 months,15.96,C,45000,1,home_improvement,21.28,0,77.2
2484,15575, 36 months,14.27,C,66000,0,debt_consolidation,23.11,0,83.9
2485,16000, 36 months,7.9,A,35500,0,small_business,6.59,0,18.1
2486,3000, 36 months,12.69,B,42000,0,debt_consolidation,21.11,1,66.9
2487,7200, 36 months,19.03,E,35000,1,debt_consolidation,16.7,0,98.5
2488,3200, 36 months,12.42,B,38000,0,debt_consolidation,16.58,0,44.7
2489,15600, 36 months,11.71,B,70000,0,debt_consolidation,16.65,0,68.7
2490,5600, 60 months,15.27,C,51600,1,car,12.56,0,60.8
2491,3000, 36 months,11.71,B,37000,0,major_purchase,16.8,0,45.9
2492,18000, 36 months,7.9,A,55000,0,debt_consolidation,12.92,0,65.3
2493,7200, 36 months,11.71,B,30000,0,debt_consolidation,11.8,0,80.9
2494,24000, 60 months,19.03,E,65000,0,debt_consolidation,22.58,0,53.3
2495,6000, 36 months,6.03,A,50000,0,home_improvement,10.27,0,43.8
2496,15000, 60 months,18.25,D,45000,0,credit_card,14.35,0,56
2497,15000, 36 months,6.62,A,36000,0,renewable_energy,2.8,0,11.8
2498,30000, 36 months,6.62,A,89028,0,debt_consolidation,18.65,0,19.4
2499,5000, 36 months,12.42,B,22000,0,debt_consolidation,7.58,0,91.4
2500,7500, 36 months,16.77,D,120000,0,debt_consolidation,12.84,0,98
